21800	0.723	 15	 16	0.004823	0.003900
21900	0.729	 15	 16	0.004836	0.003900
22000	0.736	 15	 16	0.004849	0.003900
22100	0.729	 15	 16	0.004828	0.003900
22200	0.734	 15	 16	0.004832	0.003900
22300	0.725	 15	 17	0.004828	0.003900
22400	0.726	 15	 17	0.004828	0.003900
22500	0.737	 15	 16	0.004839	0.003900
22600	0.729	 15	 17	0.004830	0.003900
22700	0.725	 15	 16	0.004831	0.003900
22800	0.725	 15	 16	0.004837	0.003900
22900	0.728	 15	 17	0.004835	0.003900
23000	0.733	 15	 17	0.004843	0.003900
23100	0.727	 15	 16	0.004828	0.003900
23200	0.728	 15	 16	0.004830	0.003900
23300	0.736	 15	 16	0.004845	0.003900
23400	0.722	 15	 16	0.004826	0.003900
23500	0.728	 15	 16	0.004838	0.003900
23600	0.723	 15	 16	0.004829	0.003900
23700	0.712	 15	 16	0.004816	0.003900
23800	0.700	 15	 16	0.004788	0.003900
23900	0.709	 15	 16	0.004807	0.003900
24000	0.694	 15	 16	0.004782	0.003900
24100	0.683	 15	 16	0.004777	0.003900
24200	0.692	 15	 16	0.004789	0.003900
24300	0.698	 15	 17	0.004790	0.003900
24400	0.685	 15	 16	0.004773	0.003900
24500	0.678	 15	 16	0.004770	0.003900
24600	0.673	 15	 17	0.004755	0.003900
24700	0.665	 15	 17	0.004752	0.003900
24800	0.680	 15	 16	0.004767	0.003900
24900	0.675	 15	 16	0.004771	0.003900
25000	0.663	 15	 16	0.004748	0.003900
25100	0.671	 15	 16	0.004755	0.003900
25200	0.655	 15	 16	0.004729	0.003900
25300	0.666	 15	 16	0.004748	0.003900
25400	0.679	 15	 16	0.004765	0.003900
25500	0.677	 15	 16	0.004763	0.003900
25600	0.670	 15	 17	0.004754	0.003900
25700	0.672	 15	 16	0.004757	0.003900
25800	0.680	 15	 16	0.004773	0.003900
25900	0.686	 15	 16	0.004778	0.003900
26000	0.705	 15	 16	0.004800	0.003900
26100	0.706	 15	 16	0.004795	0.003900
26200	0.706	 15	 16	0.004800	0.003900
26300	0.704	 15	 16	0.004800	0.003900
26400	0.695	 15	 16	0.004795	0.003900
26500	0.685	 15	 16	0.004771	0.003900
26600	0.667	 15	 17	0.004755	0.003900
26700	0.670	 15	 16	0.004753	0.003900
26800	0.654	 15	 16	0.004735	0.003900
26900	0.651	 15	 17	0.004738	0.003900
27000	0.668	 15	 16	0.004754	0.003900
27100	0.669	 15	 16	0.004756	0.003900
27200	0.669	 15	 16	0.004753	0.003900
27300	0.650	 15	 17	0.004729	0.003900
27400	0.651	 15	 16	0.004737	0.003900
27500	0.670	 15	 16	0.004754	0.003900
27600	0.661	 15	 16	0.004748	0.003900
27700	0.660	 15	 17	0.004740	0.003900
27800	0.655	 15	 16	0.004737	0.003900
27900	0.649	 15	 16	0.004728	0.003900
28000	0.649	 15	 17	0.004726	0.003900
28100	0.658	 15	 16	0.004737	0.003900
28200	0.655	 15	 16	0.004736	0.003900
28300	0.657	 15	 16	0.004739	0.003900
28400	0.650	 15	 16	0.004735	0.003900
28500	0.652	 15	 16	0.004733	0.003900
28600	0.655	 15	 16	0.004736	0.003900
28700	0.650	 15	 17	0.004734	0.003900
28800	0.634	 15	 16	0.004707	0.003900
28900	0.629	 15	 16	0.004697	0.003900
29000	0.623	 15	 16	0.004692	0.003900
29100	0.632	 15	 16	0.004705	0.003900
29200	0.631	 15	 16	0.004704	0.003900
29300	0.605	 15	 16	0.004667	0.003900
29400	0.590	 15	 16	0.004646	0.003900
29500	0.608	 15	 16	0.004672	0.003900
29600	0.618	 15	 17	0.004682	0.003900
29700	0.613	 15	 16	0.004683	0.003900
29800	0.605	 15	 16	0.004666	0.003900
29900	0.615	 15	 16	0.004680	0.003900
30000	0.619	 15	 16	0.004687	0.003900
30100	0.615	 15	 16	0.004679	0.003900
30200	0.604	 15	 16	0.004668	0.003900
30300	0.620	 15	 16	0.004689	0.003900
30400	0.619	 15	 16	0.004691	0.003900
30500	0.616	 15	 16	0.004677	0.003900
30600	0.601	 15	 16	0.004665	0.003900
30700	0.588	 15	 16	0.004648	0.003900
30800	0.581	 15	 16	0.004636	0.003900
30900	0.577	 15	 16	0.004633	0.003900
31000	0.571	 15	 16	0.004627	0.003900
31100	0.564	 15	 16	0.004626	0.003900
31200	0.579	 15	 17	0.004634	0.003900
31300	0.582	 15	 16	0.004645	0.003900
31400	0.582	 15	 16	0.004647	0.003900
31500	0.575	 15	 16	0.004627	0.003900
31600	0.560	 15	 17	0.004616	0.003900
31700	0.566	 15	 16	0.004611	0.003900
31800	0.578	 15	 16	0.004632	0.003900
31900	0.581	 15	 16	0.004643	0.003900
32000	0.575	 15	 16	0.004626	0.003900
32100	0.577	 15	 16	0.004630	0.003900
32200	0.583	 15	 16	0.004638	0.003900
32300	0.601	 15	 17	0.004663	0.003900
32400	0.599	 15	 16	0.004658	0.003900
32500	0.576	 15	 16	0.004622	0.003900
32600	0.566	 15	 17	0.004614	0.003900
32700	0.546	 15	 16	0.004592	0.003900
32800	0.568	 15	 16	0.004624	0.003900
32900	0.574	 15	 16	0.004629	0.003900
33000	0.577	 15	 17	0.004632	0.003900
33100	0.560	 15	 16	0.004612	0.003900
33200	0.570	 15	 17	0.004627	0.003900
33300	0.572	 15	 16	0.004624	0.003900
33400	0.576	 15	 16	0.004631	0.003900
33500	0.580	 15	 16	0.004636	0.003900
33600	0.574	 15	 16	0.004618	0.003900
33700	0.572	 15	 17	0.004634	0.003900
33800	0.569	 15	 16	0.004625	0.003900
33900	0.565	 15	 16	0.004626	0.003900
34000	0.578	 15	 16	0.004634	0.003900
34100	0.594	 15	 16	0.004655	0.003900
34200	0.614	 15	 16	0.004680	0.003900
34300	0.608	 15	 16	0.004671	0.003900
34400	0.622	 15	 16	0.004688	0.003900
34500	0.639	 15	 16	0.004719	0.003900
34600	0.632	 15	 16	0.004702	0.003900
34700	0.625	 15	 16	0.004701	0.003900
34800	0.636	 15	 16	0.004714	0.003900
34900	0.630	 15	 16	0.004702	0.003900
35000	0.623	 15	 16	0.004695	0.003900
35100	0.614	 15	 16	0.004692	0.003900
35200	0.620	 15	 16	0.004683	0.003900
35300	0.633	 15	 16	0.004704	0.003900
35400	0.637	 15	 16	0.004714	0.003900
35500	0.637	 15	 16	0.004709	0.003900
35600	0.630	 15	 16	0.004699	0.003900
35700	0.626	 15	 16	0.004695	0.003900
35800	0.617	 15	 16	0.004692	0.003900
35900	0.618	 15	 16	0.004683	0.003900
36000	0.614	 15	 16	0.004683	0.003900
36100	0.612	 15	 16	0.004676	0.003900
36200	0.623	 15	 17	0.004692	0.003900
36300	0.631	 15	 16	0.004707	0.003900
36400	0.622	 15	 16	0.004700	0.003900
36500	0.607	 15	 16	0.004674	0.003900
36600	0.625	 15	 17	0.004693	0.003900
36700	0.630	 15	 16	0.004703	0.003900
36800	0.630	 15	 16	0.004693	0.003900
36900	0.635	 15	 16	0.004704	0.003900
37000	0.639	 15	 17	0.004713	0.003900
37100	0.632	 15	 16	0.004700	0.003900
37200	0.601	 15	 16	0.004659	0.003900
37300	0.609	 15	 16	0.004686	0.003900
37400	0.620	 15	 17	0.004684	0.003900
37500	0.646	 15	 16	0.004725	0.003900
37600	0.626	 15	 17	0.004698	0.003900
37700	0.643	 15	 16	0.004716	0.003900
37800	0.656	 15	 16	0.004747	0.003900
37900	0.656	 15	 16	0.004742	0.003900
38000	0.658	 15	 16	0.004741	0.003900
38100	0.669	 15	 16	0.004762	0.003900
38200	0.667	 15	 16	0.004754	0.003900
38300	0.656	 15	 16	0.004735	0.003900
38400	0.667	 15	 16	0.004754	0.003900
38500	0.673	 15	 16	0.004759	0.003900
38600	0.672	 15	 16	0.004757	0.003900
38700	0.671	 15	 16	0.004765	0.003900
38800	0.672	 15	 16	0.004756	0.003900
38900	0.673	 15	 17	0.004763	0.003900
39000	0.666	 15	 16	0.004743	0.003900
39100	0.648	 15	 16	0.004728	0.003900
39200	0.646	 15	 16	0.004725	0.003900
39300	0.646	 15	 16	0.004724	0.003900
39400	0.658	 15	 16	0.004739	0.003900
39500	0.664	 15	 16	0.004753	0.003900
39600	0.681	 15	 16	0.004765	0.003900
39700	0.695	 15	 16	0.004792	0.003900
39800	0.697	 15	 16	0.004798	0.003900
39900	0.689	 15	 16	0.004774	0.003900
40000	0.681	 15	 16	0.004766	0.003900
40100	0.687	 15	 16	0.004783	0.003900
40200	0.702	 15	 16	0.004798	0.003900
40300	0.718	 15	 16	0.004819	0.003900
40400	0.714	 15	 17	0.004814	0.003900
40500	0.731	 15	 16	0.004833	0.003900
40600	0.713	 15	 16	0.004812	0.003900
40700	0.712	 15	 16	0.004807	0.003900
40800	0.702	 15	 16	0.004797	0.003900
40900	0.689	 15	 16	0.004776	0.003900
41000	0.682	 15	 16	0.004768	0.003900
41100	0.684	 15	 16	0.004772	0.003900
41200	0.682	 15	 16	0.004770	0.003900
41300	0.677	 15	 16	0.004764	0.003900
41400	0.665	 15	 16	0.004751	0.003900
41500	0.671	 15	 16	0.004753	0.003900
41600	0.675	 15	 16	0.004767	0.003900
41700	0.681	 15	 16	0.004762	0.003900
41800	0.679	 15	 16	0.004764	0.003900
41900	0.691	 15	 16	0.004781	0.003900
42000	0.696	 15	 16	0.004787	0.003900
42100	0.707	 15	 16	0.004801	0.003900
42200	0.717	 15	 17	0.004816	0.003900
42300	0.714	 15	 16	0.004818	0.003900
42400	0.710	 15	 16	0.004810	0.003900
42500	0.710	 15	 16	0.004807	0.003900
42600	0.721	 15	 16	0.004823	0.003900
42700	0.742	 15	 16	0.004851	0.003900
42800	0.751	 15	 16	0.004868	0.003900
42900	0.755	 15	 16	0.004861	0.003900
43000	0.742	 15	 16	0.004849	0.003900
43100	0.731	 15	 16	0.004839	0.003900
43200	0.737	 15	 16	0.004850	0.003900
43300	0.739	 15	 16	0.004844	0.003900
43400	0.741	 15	 16	0.004858	0.003900
43500	0.746	 15	 16	0.004857	0.003900
43600	0.743	 15	 16	0.004852	0.003900
43700	0.741	 15	 16	0.004855	0.003900
43800	0.738	 15	 16	0.004848	0.003900
43900	0.741	 15	 16	0.004849	0.003900
44000	0.746	 15	 16	0.004862	0.003900
44100	0.768	 15	 16	0.004882	0.003900
44200	0.774	 15	 16	0.004889	0.003900
44300	0.760	 15	 16	0.004878	0.003900
44400	0.769	 15	 16	0.004888	0.003900
44500	0.770	 15	 16	0.004888	0.003900
44600	0.765	 15	 16	0.004888	0.003900
44700	0.739	 15	 17	0.004842	0.003900
44800	0.723	 15	 16	0.004834	0.003900
44900	0.709	 15	 16	0.004807	0.003900
45000	0.722	 15	 16	0.004817	0.003900
45100	0.716	 15	 16	0.004820	0.003900
45200	0.708	 15	 16	0.004803	0.003900
45300	0.725	 15	 16	0.004829	0.003900
45400	0.718	 15	 16	0.004818	0.003900
45500	0.730	 15	 16	0.004840	0.003900
45600	0.735	 15	 16	0.004844	0.003900
45700	0.754	 15	 16	0.004865	0.003900
45800	0.744	 15	 16	0.004848	0.003900
45900	0.737	 15	 16	0.004848	0.003900
46000	0.744	 15	 16	0.004849	0.003900
46100	0.731	 15	 16	0.004826	0.003900
46200	0.740	 15	 16	0.004852	0.003900
46300	0.740	 15	 17	0.004852	0.003900
46400	0.726	 15	 16	0.004830	0.003900
46500	0.718	 15	 16	0.004822	0.003900
46600	0.720	 15	 16	0.004818	0.003900
46700	0.712	 15	 16	0.004805	0.003900
46800	0.721	 15	 16	0.004830	0.003900
46900	0.717	 15	 16	0.004823	0.003900
47000	0.699	 15	 16	0.004790	0.003900
47100	0.701	 15	 16	0.004791	0.003900
47200	0.699	 15	 16	0.004792	0.003900
47300	0.715	 15	 16	0.004813	0.003900
47400	0.712	 15	 17	0.004805	0.003900
47500	0.708	 15	 16	0.004798	0.003900
47600	0.709	 15	 16	0.004807	0.003900
47700	0.707	 15	 16	0.004809	0.003900
47800	0.723	 15	 17	0.004820	0.003900
47900	0.723	 15	 16	0.004832	0.003900
48000	0.720	 15	 16	0.004819	0.003900
48100	0.737	 15	 17	0.004846	0.003900
48200	0.743	 15	 16	0.004852	0.003900
48300	0.738	 15	 17	0.004848	0.003900
48400	0.741	 15	 16	0.004848	0.003900
48500	0.748	 15	 16	0.004867	0.003900
48600	0.750	 15	 16	0.004865	0.003900
48700	0.769	 15	 16	0.004883	0.003900
48800	0.773	 15	 16	0.004888	0.003900
48900	0.762	 15	 16	0.004879	0.003900
49000	0.761	 15	 17	0.004874	0.003900
49100	0.767	 15	 16	0.004893	0.003900
49200	0.753	 15	 16	0.004863	0.003900
49300	0.751	 15	 16	0.004863	0.003900
49400	0.744	 15	 16	0.004858	0.003900
49500	0.743	 15	 16	0.004850	0.003900
49600	0.717	 15	 16	0.004822	0.003900
49700	0.709	 15	 16	0.004809	0.003900
49800	0.714	 15	 16	0.004818	0.003900
49900	0.705	 15	 16	0.004794	0.003900
50000	0.711	 15	 16	0.004803	0.003900
50100	0.698	 15	 16	0.004796	0.003900
50200	0.717	 15	 16	0.004822	0.003900
50300	0.722	 15	 16	0.004827	0.003900
50400	0.733	 15	 17	0.004839	0.003900
50500	0.725	 15	 16	0.004828	0.003900
50600	0.720	 15	 16	0.004820	0.003900
50700	0.721	 15	 16	0.004821	0.003900
50800	0.708	 15	 17	0.004807	0.003900
50900	0.728	 15	 16	0.004829	0.003900
51000	0.727	 15	 16	0.004821	0.003900
51100	0.711	 15	 16	0.004805	0.003900
51200	0.719	 15	 16	0.004822	0.003900
51300	0.721	 15	 16	0.004826	0.003900
51400	0.710	 15	 16	0.004814	0.003900
51500	0.717	 15	 16	0.004823	0.003900
51600	0.697	 15	 16	0.004787	0.003900
51700	0.705	 15	 16	0.004802	0.003900
51800	0.707	 15	 16	0.004801	0.003900
51900	0.715	 15	 16	0.004823	0.003900
52000	0.715	 15	 16	0.004817	0.003900
52100	0.712	 15	 16	0.004816	0.003900
52200	0.710	 15	 16	0.004805	0.003900
52300	0.695	 15	 16	0.004790	0.003900
52400	0.692	 15	 16	0.004785	0.003900
52500	0.687	 15	 16	0.004778	0.003900
52600	0.676	 15	 16	0.004766	0.003900
52700	0.644	 15	 16	0.004719	0.003900
52800	0.652	 15	 16	0.004726	0.003900
52900	0.640	 15	 16	0.004716	0.003900
53000	0.648	 15	 17	0.004722	0.003900
53100	0.668	 15	 16	0.004751	0.003900
53200	0.660	 15	 16	0.004747	0.003900
53300	0.686	 15	 16	0.004778	0.003900
53400	0.708	 15	 16	0.004806	0.003900
53500	0.707	 15	 17	0.004811	0.003900
53600	0.729	 15	 17	0.004832	0.003900
53700	0.731	 15	 16	0.004840	0.003900
53800	0.730	 15	 16	0.004840	0.003900
53900	0.730	 15	 16	0.004837	0.003900
54000	0.742	 15	 16	0.004853	0.003900
54100	0.752	 15	 16	0.004863	0.003900
54200	0.767	 15	 16	0.004884	0.003900
54300	0.761	 15	 16	0.004883	0.003900
54400	0.762	 15	 16	0.004879	0.003900
54500	0.751	 15	 16	0.004857	0.003900
54600	0.751	 15	 16	0.004854	0.003900
54700	0.747	 15	 16	0.004857	0.003900
54800	0.742	 15	 16	0.004846	0.003900
54900	0.739	 15	 16	0.004851	0.003900
55000	0.754	 15	 16	0.004868	0.003900
55100	0.756	 15	 16	0.004867	0.003900
55200	0.741	 15	 16	0.004859	0.003900
55300	0.734	 15	 16	0.004844	0.003900
55400	0.722	 15	 16	0.004829	0.003900
55500	0.725	 15	 16	0.004831	0.003900
55600	0.728	 15	 16	0.004832	0.003900
55700	0.740	 15	 16	0.004846	0.003900
55800	0.725	 15	 16	0.004825	0.003900
55900	0.720	 15	 16	0.004815	0.003900
56000	0.706	 15	 16	0.004806	0.003900
56100	0.712	 15	 16	0.004813	0.003900
56200	0.711	 15	 16	0.004812	0.003900
56300	0.716	 15	 16	0.004816	0.003900
56400	0.727	 15	 16	0.004836	0.003900
56500	0.726	 15	 16	0.004828	0.003900
56600	0.727	 15	 16	0.004828	0.003900
56700	0.735	 15	 17	0.004837	0.003900
56800	0.743	 15	 16	0.004850	0.003900
56900	0.739	 15	 16	0.004847	0.003900
57000	0.729	 15	 16	0.004834	0.003900
57100	0.729	 15	 16	0.004832	0.003900
57200	0.705	 15	 16	0.004796	0.003900
57300	0.727	 15	 16	0.004821	0.003900
57400	0.728	 15	 16	0.004832	0.003900
57500	0.720	 15	 16	0.004816	0.003900
57600	0.708	 15	 16	0.004807	0.003900
57700	0.708	 15	 16	0.004809	0.003900
57800	0.716	 15	 16	0.004817	0.003900
57900	0.727	 15	 16	0.004834	0.003900
58000	0.737	 15	 16	0.004851	0.003900
58100	0.734	 15	 17	0.004843	0.003900
58200	0.737	 15	 16	0.004844	0.003900
58300	0.730	 15	 16	0.004838	0.003900
58400	0.727	 15	 16	0.004825	0.003900
58500	0.708	 15	 16	0.004810	0.003900
58600	0.715	 15	 16	0.004813	0.003900
58700	0.727	 15	 16	0.004833	0.003900
58800	0.741	 15	 16	0.004857	0.003900
58900	0.749	 15	 17	0.004861	0.003900
59000	0.751	 15	 16	0.004864	0.003900
59100	0.750	 15	 16	0.004857	0.003900
59200	0.763	 15	 16	0.004885	0.003900
59300	0.766	 15	 16	0.004884	0.003900
59400	0.779	 15	 17	0.004899	0.003900
59500	0.795	 15	 16	0.004920	0.003900
59600	0.784	 15	 16	0.004906	0.003900
59700	0.793	 15	 17	0.004924	0.003900
59800	0.798	 15	 16	0.004924	0.003900
59900	0.794	 15	 16	0.004920	0.003900
60000	0.782	 15	 16	0.004899	0.003900
60100	0.781	 15	 16	0.004902	0.003900
60200	0.792	 15	 16	0.004920	0.003900
60300	0.790	 15	 17	0.004913	0.003900
60400	0.787	 15	 16	0.004912	0.003900
60500	0.790	 15	 17	0.004917	0.003900
60600	0.793	 15	 16	0.004924	0.003900
60700	0.782	 15	 16	0.004907	0.003900
60800	0.782	 15	 16	0.004900	0.003900
