0	0.501	  1	  1	0.004550	0.003900
100	0.473	 15	 16	0.004490	0.003900
200	0.464	 15	 17	0.004489	0.003900
300	0.452	 15	 16	0.004476	0.003900
400	0.441	 16	 16	0.004455	0.003900
500	0.449	 16	 17	0.004465	0.003900
600	0.429	 15	 16	0.004440	0.003900
700	0.419	 15	 16	0.004422	0.003900
800	0.422	 16	 16	0.004426	0.003900
900	0.425	 16	 16	0.004439	0.003900
1000	0.428	 16	 16	0.004434	0.003900
1100	0.410	 15	 16	0.004424	0.003900
1200	0.406	 15	 16	0.004414	0.003900
1300	0.396	 16	 16	0.004404	0.003900
1400	0.373	 16	 16	0.004369	0.003900
1500	0.376	 16	 16	0.004375	0.003900
1600	0.368	 16	 16	0.004353	0.003900
1700	0.368	 16	 16	0.004364	0.003900
1800	0.355	 16	 16	0.004344	0.003900
1900	0.361	 16	 16	0.004354	0.003900
2000	0.334	 16	 16	0.004324	0.003900
2100	0.342	 16	 16	0.004326	0.003900
2200	0.339	 16	 16	0.004328	0.003900
2300	0.344	 16	 16	0.004335	0.003900
2400	0.334	 16	 16	0.004316	0.003900
2500	0.363	 16	 16	0.004354	0.003900
2600	0.367	 16	 16	0.004357	0.003900
2700	0.350	 15	 16	0.004348	0.003900
2800	0.353	 16	 16	0.004344	0.003900
2900	0.354	 16	 16	0.004343	0.003900
3000	0.346	 15	 16	0.004334	0.003900
3100	0.348	 15	 16	0.004343	0.003900
3200	0.338	 16	 16	0.004329	0.003900
3300	0.345	 15	 17	0.004337	0.003900
3400	0.340	 15	 16	0.004326	0.003900
3500	0.336	 16	 17	0.004321	0.003900
3600	0.338	 16	 16	0.004324	0.003900
3700	0.331	 16	 16	0.004318	0.003900
3800	0.321	 16	 16	0.004302	0.003900
3900	0.319	 16	 16	0.004292	0.003900
4000	0.315	 16	 16	0.004295	0.003900
4100	0.314	 16	 16	0.004291	0.003900
4200	0.302	 16	 16	0.004285	0.003900
4300	0.295	 16	 16	0.004267	0.003900
4400	0.294	 16	 16	0.004264	0.003900
4500	0.306	 16	 16	0.004288	0.003900
4600	0.301	 16	 16	0.004274	0.003900
4700	0.279	 16	 16	0.004251	0.003900
4800	0.273	 16	 16	0.004246	0.003900
4900	0.273	 16	 17	0.004243	0.003900
5000	0.264	 16	 16	0.004227	0.003900
5100	0.268	 16	 16	0.004237	0.003900
5200	0.263	 16	 16	0.004226	0.003900
5300	0.266	 16	 16	0.004231	0.003900
5400	0.264	 16	 16	0.004229	0.003900
5500	0.258	 16	 16	0.004216	0.003900
5600	0.234	 16	 16	0.004191	0.003900
5700	0.238	 16	 16	0.004202	0.003900
5800	0.252	 16	 16	0.004217	0.003900
5900	0.244	 16	 16	0.004207	0.003900
6000	0.226	 16	 16	0.004187	0.003900
6100	0.212	 16	 16	0.004165	0.003900
6200	0.228	 16	 16	0.004187	0.003900
6300	0.218	 16	 16	0.004176	0.003900
6400	0.206	 16	 16	0.004156	0.003900
6500	0.198	 16	 16	0.004144	0.003900
6600	0.184	 16	 17	0.004127	0.003900
6700	0.202	 16	 16	0.004151	0.003900
6800	0.202	 16	 16	0.004156	0.003900
6900	0.197	 16	 16	0.004139	0.003900
7000	0.195	 16	 16	0.004147	0.003900
7100	0.205	 16	 16	0.004152	0.003900
7200	0.197	 16	 16	0.004143	0.003900
7300	0.202	 16	 16	0.004149	0.003900
7400	0.192	 16	 16	0.004141	0.003900
7500	0.190	 16	 16	0.004141	0.003900
7600	0.193	 16	 16	0.004142	0.003900
7700	0.189	 16	 16	0.004138	0.003900
7800	0.196	 16	 16	0.004145	0.003900
7900	0.197	 16	 16	0.004147	0.003900
8000	0.186	 16	 16	0.004134	0.003900
8100	0.192	 16	 16	0.004133	0.003900
8200	0.209	 16	 16	0.004168	0.003900
8300	0.216	 16	 16	0.004166	0.003900
8400	0.218	 16	 16	0.004167	0.003900
8500	0.227	 16	 16	0.004187	0.003900
8600	0.233	 16	 16	0.004184	0.003900
8700	0.222	 16	 16	0.004173	0.003900
8800	0.216	 16	 16	0.004167	0.003900
8900	0.220	 16	 16	0.004182	0.003900
9000	0.200	 16	 16	0.004155	0.003900
9100	0.193	 16	 16	0.004140	0.003900
9200	0.190	 16	 16	0.004137	0.003900
9300	0.182	 16	 16	0.004129	0.003900
9400	0.172	 16	 16	0.004114	0.003900
9500	0.177	 16	 16	0.004112	0.003900
9600	0.178	 16	 16	0.004120	0.003900
9700	0.168	 16	 16	0.004107	0.003900
9800	0.155	 16	 16	0.004092	0.003900
9900	0.146	 16	 16	0.004076	0.003900
10000	0.137	 16	 16	0.004070	0.003900
10100	0.140	 16	 16	0.004075	0.003900
10200	0.151	 16	 16	0.004086	0.003900
10300	0.156	 16	 16	0.004094	0.003900
10400	0.165	 16	 16	0.004106	0.003900
10500	0.167	 16	 16	0.004111	0.003900
10600	0.165	 16	 16	0.004112	0.003900
10700	0.161	 16	 16	0.004099	0.003900
10800	0.153	 16	 16	0.004094	0.003900
10900	0.166	 16	 16	0.004106	0.003900
11000	0.168	 16	 16	0.004112	0.003900
11100	0.172	 16	 17	0.004110	0.003900
11200	0.169	 16	 16	0.004111	0.003900
11300	0.164	 16	 17	0.004102	0.003900
11400	0.149	 16	 16	0.004078	0.003900
11500	0.141	 16	 16	0.004080	0.003900
11600	0.148	 16	 16	0.004079	0.003900
11700	0.136	 16	 16	0.004069	0.003900
11800	0.139	 16	 16	0.004068	0.003900
11900	0.150	 16	 17	0.004085	0.003900
12000	0.147	 16	 17	0.004079	0.003900
12100	0.141	 16	 16	0.004072	0.003900
12200	0.144	 16	 16	0.004077	0.003900
12300	0.139	 16	 16	0.004071	0.003900
12400	0.133	 16	 16	0.004058	0.003900
12500	0.130	 16	 16	0.004061	0.003900
12600	0.120	 16	 16	0.004046	0.003900
12700	0.120	 16	 16	0.004050	0.003900
12800	0.123	 16	 17	0.004052	0.003900
12900	0.122	 16	 16	0.004049	0.003900
13000	0.117	 16	 16	0.004045	0.003900
13100	0.115	 16	 16	0.004039	0.003900
13200	0.123	 16	 16	0.004052	0.003900
13300	0.120	 16	 17	0.004055	0.003900
13400	0.126	 16	 16	0.004059	0.003900
13500	0.128	 16	 16	0.004056	0.003900
13600	0.137	 16	 16	0.004070	0.003900
13700	0.140	 16	 16	0.004076	0.003900
13800	0.161	 16	 16	0.004104	0.003900
13900	0.170	 16	 16	0.004114	0.003900
14000	0.185	 16	 16	0.004126	0.003900
14100	0.175	 16	 16	0.004118	0.003900
14200	0.174	 16	 17	0.004126	0.003900
14300	0.176	 16	 17	0.004124	0.003900
14400	0.187	 16	 16	0.004131	0.003900
14500	0.197	 16	 16	0.004149	0.003900
14600	0.198	 16	 16	0.004150	0.003900
14700	0.200	 16	 16	0.004152	0.003900
14800	0.207	 16	 16	0.004155	0.003900
14900	0.187	 16	 16	0.004129	0.003900
15000	0.179	 16	 16	0.004123	0.003900
15100	0.170	 16	 17	0.004108	0.003900
15200	0.172	 16	 17	0.004119	0.003900
15300	0.181	 16	 17	0.004126	0.003900
