#a  	  0.0010	  0.0064	  0.0119	  0.0173	  0.0228	  0.0282	  0.0337	  0.0391	  0.0446	  0.0500
#b  	 -0.0100	 -0.0644	 -0.1189	 -0.1733	 -0.2278	 -0.2822	 -0.3367	 -0.3911	 -0.4456	 -0.5000
#t0 	   10.00	   10.00	   10.00	   10.00	   10.00	   10.00	   10.00	   10.00	   10.00	   10.00
#t1 	 1010.00	  165.17	   94.11	   67.69	   53.90	   45.43	   39.70	   35.57	   32.44	   30.00
50	0.523963	0.027798	0.006771	0.003619	0.002536	0.002006	0.001695	0.001491	0.001348	0.001241
51	0.505466	0.023344	0.005594	0.002990	0.002095	0.001657	0.001400	0.001232	0.001113	0.001025
52	0.487136	0.019561	0.004621	0.002470	0.001730	0.001369	0.001157	0.001018	0.000920	0.000847
53	0.469001	0.016360	0.003817	0.002040	0.001429	0.001131	0.000955	0.000841	0.000760	0.000699
54	0.451090	0.013658	0.003153	0.001685	0.001181	0.000934	0.000789	0.000694	0.000627	0.000578
55	0.433430	0.011385	0.002605	0.001392	0.000975	0.000772	0.000652	0.000574	0.000518	0.000477
56	0.416045	0.009476	0.002152	0.001150	0.000806	0.000637	0.000539	0.000474	0.000428	0.000394
57	0.398957	0.007878	0.001777	0.000950	0.000665	0.000526	0.000445	0.000391	0.000354	0.000326
58	0.382188	0.006542	0.001468	0.000785	0.000550	0.000435	0.000367	0.000323	0.000292	0.000269
59	0.365757	0.005428	0.001213	0.000648	0.000454	0.000359	0.000304	0.000267	0.000241	0.000222
60	0.349682	0.004500	0.001002	0.000535	0.000375	0.000297	0.000251	0.000221	0.000199	0.000184
61	0.333978	0.003728	0.000828	0.000442	0.000310	0.000245	0.000207	0.000182	0.000165	0.000152
62	0.318660	0.003087	0.000684	0.000365	0.000256	0.000202	0.000171	0.000151	0.000136	0.000125
63	0.303739	0.002554	0.000565	0.000302	0.000211	0.000167	0.000141	0.000124	0.000112	0.000103
64	0.289226	0.002113	0.000466	0.000249	0.000175	0.000138	0.000117	0.000103	0.000093	0.000085
65	0.275129	0.001748	0.000385	0.000206	0.000144	0.000114	0.000096	0.000085	0.000077	0.000071
66	0.261457	0.001445	0.000318	0.000170	0.000119	0.000094	0.000080	0.000070	0.000063	0.000058
67	0.248214	0.001194	0.000263	0.000141	0.000098	0.000078	0.000066	0.000058	0.000052	0.000048
68	0.235406	0.000987	0.000217	0.000116	0.000081	0.000064	0.000054	0.000048	0.000043	0.000040
69	0.223033	0.000816	0.000179	0.000096	0.000067	0.000053	0.000045	0.000040	0.000036	0.000033
70	0.211098	0.000674	0.000148	0.000079	0.000055	0.000044	0.000037	0.000033	0.000029	0.000027
71	0.199601	0.000557	0.000122	0.000065	0.000046	0.000036	0.000031	0.000027	0.000024	0.000022
72	0.188540	0.000460	0.000101	0.000054	0.000038	0.000030	0.000025	0.000022	0.000020	0.000019
73	0.177912	0.000380	0.000084	0.000045	0.000031	0.000025	0.000021	0.000018	0.000017	0.000015
74	0.167714	0.000314	0.000069	0.000037	0.000026	0.000020	0.000017	0.000015	0.000014	0.000013
75	0.157942	0.000259	0.000057	0.000030	0.000021	0.000017	0.000014	0.000013	0.000011	0.000010
76	0.148589	0.000214	0.000047	0.000025	0.000018	0.000014	0.000012	0.000010	0.000009	0.000009
77	0.139648	0.000177	0.000039	0.000021	0.000015	0.000012	0.000010	0.000009	0.000008	0.000007
78	0.131113	0.000146	0.000032	0.000017	0.000012	0.000010	0.000008	0.000007	0.000006	0.000006
79	0.122976	0.000121	0.000027	0.000014	0.000010	0.000008	0.000007	0.000006	0.000005	0.000005
80	0.115227	0.000100	0.000022	0.000012	0.000008	0.000006	0.000005	0.000005	0.000004	0.000004
81	0.107858	0.000082	0.000018	0.000010	0.000007	0.000005	0.000005	0.000004	0.000004	0.000003
82	0.100858	0.000068	0.000015	0.000008	0.000006	0.000004	0.000004	0.000003	0.000003	0.000003
83	0.094217	0.000056	0.000012	0.000007	0.000005	0.000004	0.000003	0.000003	0.000002	0.000002
84	0.087924	0.000046	0.000010	0.000005	0.000004	0.000003	0.000003	0.000002	0.000002	0.000002
85	0.081969	0.000038	0.000008	0.000005	0.000003	0.000002	0.000002	0.000002	0.000002	0.000002
86	0.076339	0.000032	0.000007	0.000004	0.000003	0.000002	0.000002	0.000002	0.000001	0.000001
87	0.071025	0.000026	0.000006	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001
88	0.066014	0.000022	0.000005	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001
89	0.061294	0.000018	0.000004	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
90	0.056854	0.000015	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
91	0.052683	0.000012	0.000003	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000000
92	0.048768	0.000010	0.000002	0.000001	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000
93	0.045099	0.000008	0.000002	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000
94	0.041663	0.000007	0.000002	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000
95	0.038450	0.000006	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
96	0.035450	0.000005	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
97	0.032650	0.000004	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
98	0.030041	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
99	0.027613	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
100	0.025355	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
