#a  	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039	  0.0039
#b  	 -0.0300	 -0.0267	 -0.0234	 -0.0200	 -0.0167	 -0.0134	 -0.0101	 -0.0067	 -0.0034	 -0.0001
#t0 	    7.69	    6.84	    5.99	    5.14	    4.28	    3.43	    2.58	    1.73	    0.88	    0.03
#t1 	  264.10	  263.25	  262.40	  261.55	  260.70	  259.84	  258.99	  258.14	  257.29	  256.44
42	0.20125747	0.18435482	0.16851411	0.15392804	0.14003443	0.12713282	0.11518499	0.10415005	0.09398505	0.08480174
43	0.18155126	0.16587404	0.15123312	0.13779259	0.12504054	0.11323818	0.10234391	0.09231422	0.08310428	0.07480629
44	0.16327845	0.14879780	0.13532064	0.12298529	0.11132670	0.10057136	0.09067521	0.08159300	0.07327883	0.06580785
45	0.14640461	0.13308321	0.12072652	0.10944989	0.09883175	0.08906739	0.08011115	0.07191681	0.06443810	0.05773548
46	0.13088549	0.11867899	0.10739364	0.09712445	0.08749015	0.07865813	0.07058189	0.06321496	0.05651131	0.05051883
47	0.11666870	0.10552710	0.09525944	0.08594288	0.07723337	0.06927351	0.06201665	0.05541669	0.04942839	0.04408897
48	0.10369533	0.09356432	0.08425742	0.07583628	0.06799111	0.06084267	0.05434476	0.04845212	0.04312080	0.03837906
49	0.09190151	0.08272367	0.07431847	0.06673417	0.05969250	0.05329502	0.04749649	0.04225300	0.03752218	0.03332487
50	0.08121980	0.07293576	0.06537209	0.05856563	0.05226700	0.04656103	0.04140388	0.03675330	0.03256886	0.02886526
51	0.07158056	0.06412996	0.05734746	0.05126024	0.04564531	0.04057302	0.03600128	0.03188980	0.02820028	0.02494245
52	0.06291307	0.05623550	0.05017440	0.04474888	0.03976003	0.03526573	0.03122589	0.02760242	0.02435928	0.02150225
53	0.05514660	0.04918236	0.04378417	0.03896449	0.03454628	0.03057678	0.02701812	0.02383451	0.02099232	0.01849419
54	0.04821130	0.04290207	0.03811014	0.03384255	0.02994213	0.02644707	0.02332184	0.02053307	0.01804956	0.01587154
55	0.04203898	0.03732836	0.03308832	0.02932159	0.02588895	0.02282098	0.02008458	0.01764882	0.01548493	0.01359132
56	0.03656373	0.03239766	0.02865778	0.02534346	0.02233166	0.01964659	0.01725761	0.01513623	0.01325607	0.01161425
57	0.03172242	0.02804952	0.02476099	0.02185359	0.01921885	0.01687571	0.01479595	0.01295349	0.01132430	0.00990455
58	0.02745508	0.02422694	0.02134398	0.01880109	0.01650286	0.01446388	0.01265833	0.01106244	0.00965442	0.00842989
59	0.02370522	0.02087649	0.01835652	0.01613886	0.01413981	0.01237038	0.01080708	0.00942840	0.00821464	0.00716113
60	0.02041995	0.01794847	0.01575211	0.01382353	0.01208946	0.01055806	0.00920806	0.00802004	0.00697635	0.00607216
61	0.01755013	0.01539695	0.01348799	0.01181540	0.01031520	0.00899325	0.00783039	0.00680920	0.00591390	0.00513969
62	0.01505038	0.01317972	0.01152506	0.01007835	0.00878383	0.00764557	0.00664637	0.00577068	0.00500445	0.00434303
63	0.01287902	0.01125821	0.00982776	0.00857966	0.00746543	0.00648773	0.00563120	0.00488202	0.00422772	0.00366390
64	0.01099800	0.00959737	0.00836393	0.00728987	0.00633316	0.00549535	0.00476281	0.00412328	0.00356578	0.00308616
65	0.00937278	0.00816552	0.00710460	0.00618256	0.00536303	0.00464674	0.00402163	0.00347688	0.00300284	0.00259566
66	0.00797217	0.00693415	0.00602382	0.00523415	0.00453372	0.00392268	0.00339038	0.00292732	0.00252505	0.00218005
67	0.00676810	0.00587774	0.00509845	0.00442367	0.00382635	0.00330620	0.00285386	0.00246103	0.00212031	0.00182853
68	0.00573547	0.00497353	0.00430792	0.00373259	0.00322428	0.00278239	0.00239876	0.00206613	0.00177808	0.00153175
69	0.00485192	0.00420135	0.00363406	0.00314455	0.00271286	0.00233820	0.00201346	0.00173232	0.00148922	0.00128161
70	0.00409761	0.00354333	0.00306085	0.00264520	0.00227929	0.00196224	0.00168784	0.00145063	0.00124581	0.00107110
71	0.00345503	0.00298376	0.00257425	0.00222200	0.00191243	0.00164459	0.00141313	0.00121332	0.00104102	0.00089423
72	0.00290877	0.00250887	0.00216195	0.00186399	0.00160254	0.00137668	0.00118175	0.00101371	0.00086898	0.00074583
73	0.00244530	0.00210662	0.00181326	0.00156167	0.00134124	0.00115108	0.00098718	0.00084606	0.00072467	0.00062148
74	0.00205283	0.00176652	0.00151889	0.00130680	0.00112127	0.00096140	0.00082380	0.00070545	0.00060377	0.00051742
