#a  	  0.0025	  0.0050	  0.0075	  0.0100	  0.0125	  0.0150	  0.0175	  0.0200	  0.0225	  0.0250
#b  	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190	 -0.0190
#t0 	    7.60	    3.80	    2.53	    1.90	    1.52	    1.27	    1.09	    0.95	    0.84	    0.76
#t1 	  407.60	  203.80	  135.87	  101.90	   81.52	   67.93	   58.23	   50.95	   45.29	   40.76
50	0.166638	0.019418	0.004692	0.002053	0.001217	0.000848	0.000649	0.000528	0.000447	0.000389
51	0.151898	0.016392	0.003881	0.001696	0.001006	0.000701	0.000536	0.000436	0.000369	0.000322
52	0.138140	0.013808	0.003209	0.001401	0.000831	0.000579	0.000443	0.000360	0.000305	0.000266
53	0.125337	0.011607	0.002653	0.001157	0.000686	0.000478	0.000366	0.000298	0.000252	0.000219
54	0.113460	0.009739	0.002193	0.000956	0.000567	0.000395	0.000302	0.000246	0.000208	0.000181
55	0.102472	0.008157	0.001812	0.000790	0.000468	0.000326	0.000250	0.000203	0.000172	0.000150
56	0.092337	0.006821	0.001498	0.000652	0.000387	0.000269	0.000206	0.000168	0.000142	0.000124
57	0.083016	0.005695	0.001237	0.000539	0.000320	0.000223	0.000170	0.000139	0.000117	0.000102
58	0.074466	0.004749	0.001022	0.000445	0.000264	0.000184	0.000141	0.000114	0.000097	0.000084
59	0.066647	0.003955	0.000845	0.000368	0.000218	0.000152	0.000116	0.000095	0.000080	0.000070
60	0.059515	0.003290	0.000698	0.000304	0.000180	0.000125	0.000096	0.000078	0.000066	0.000058
61	0.053028	0.002734	0.000576	0.000251	0.000149	0.000104	0.000079	0.000065	0.000055	0.000048
62	0.047144	0.002270	0.000476	0.000207	0.000123	0.000086	0.000066	0.000053	0.000045	0.000039
63	0.041821	0.001884	0.000393	0.000171	0.000102	0.000071	0.000054	0.000044	0.000037	0.000032
64	0.037018	0.001562	0.000325	0.000141	0.000084	0.000058	0.000045	0.000036	0.000031	0.000027
65	0.032696	0.001294	0.000268	0.000117	0.000069	0.000048	0.000037	0.000030	0.000025	0.000022
66	0.028817	0.001072	0.000222	0.000096	0.000057	0.000040	0.000031	0.000025	0.000021	0.000018
67	0.025343	0.000887	0.000183	0.000080	0.000047	0.000033	0.000025	0.000020	0.000017	0.000015
68	0.022242	0.000734	0.000151	0.000066	0.000039	0.000027	0.000021	0.000017	0.000014	0.000012
69	0.019479	0.000607	0.000125	0.000054	0.000032	0.000022	0.000017	0.000014	0.000012	0.000010
70	0.017025	0.000502	0.000103	0.000045	0.000027	0.000019	0.000014	0.000012	0.000010	0.000009
71	0.014849	0.000415	0.000085	0.000037	0.000022	0.000015	0.000012	0.000010	0.000008	0.000007
72	0.012925	0.000343	0.000070	0.000031	0.000018	0.000013	0.000010	0.000008	0.000007	0.000006
73	0.011229	0.000284	0.000058	0.000025	0.000015	0.000010	0.000008	0.000007	0.000006	0.000005
74	0.009735	0.000234	0.000048	0.000021	0.000012	0.000009	0.000007	0.000005	0.000005	0.000004
75	0.008424	0.000194	0.000040	0.000017	0.000010	0.000007	0.000005	0.000004	0.000004	0.000003
76	0.007276	0.000160	0.000033	0.000014	0.000008	0.000006	0.000005	0.000004	0.000003	0.000003
77	0.006272	0.000132	0.000027	0.000012	0.000007	0.000005	0.000004	0.000003	0.000003	0.000002
78	0.005397	0.000109	0.000022	0.000010	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002
79	0.004636	0.000090	0.000018	0.000008	0.000005	0.000003	0.000003	0.000002	0.000002	0.000002
80	0.003975	0.000075	0.000015	0.000007	0.000004	0.000003	0.000002	0.000002	0.000001	0.000001
81	0.003402	0.000062	0.000013	0.000005	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001
82	0.002907	0.000051	0.000010	0.000005	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001
